Usuario,Mensagem,Localizacao
psica0s,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
Hubertobarth,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…","Estrela, RS"
SaulloCordeiro,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Alta Floresta, Brasil"
Harmollo,"SAIU O RESULTADO DAS APURAÇÕES. ACABOU BRASIL! 
Bolsonaro Eleito com 56,14%.  #Eleições2018",nan
vhogemann,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Dublin City, Ireland"
novski_stvs,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Santos-SP
SillvioSantos,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",Brasil
Ana12566224,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…","São Paulo, Brasil"
GuiAlvesD,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Pernambuco, Brasil"
fredfm4,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
araalldi,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,¢ LAGES ¢
Adrianojat,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,cidade do galo
jessireges,GLÓRIA A DEUXXXXXX,Goiânia
femannocci,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Santo Amaro, São Paulo- SP"
diegoarley,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Campina Grande/PB
OgasterFly,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Guarulhos, Brasil"
joao_mitico,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
phenosbr,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",nan
crvgou,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,São Januário
naando_arp,RT @centraldanacao: Quer o mundo ? Eu te dou @CaboDaciolo https://t.co/XaGhvzZYyE,"Minas Gerais, Brasil"
seinaru_r,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"São Paulo, Brasil"
Fs_yuri_,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Petrópolis, Brasil"
MarisaMuniz,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",Brazil
marcelonico2,"@xicograziano O PT acabou.... 🙏🙏

#Eleições2018 https://t.co/EVb4VTnAvj","São Paulo, Brasil"
oluizsama,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Rio Claro, Brasil"
jannyoliveira15,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Niterói, Brasil"
ppachola,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Rio de Janeiro, Brasil"
LisandroTeruel,Parece que acabou no primeiro turno... #Eleições2018,"Rio de Janeiro, Brasil"
JHF_Oficial,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"São Paulo, Brasil"
marcelonico2,"RT @marcelonico2: @xicograziano O PT acabou.... 🙏🙏

#Eleições2018 https://t.co/EVb4VTnAvj","São Paulo, Brasil"
danilorobson1,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Caicó, Brasil"
fabinhoTCA,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
henrique_vilis,RT @MomentsBrasil: ⚡Cabo Daciolo (Patriota) carrega cadeirante até sua seção eleitoral - a idosa estava com dificuldades de acessar o local…,Somewhere in Brazil
wendeson_wso,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Brasil
bbroukeen,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
Nicklaflame30,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Magé, Brasil"
DhionSouza,Gloria a deuxxxxx,nan
settingatrap,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Itália
Andiscamilo,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Belo Horizonte, MG"
renatocalisto,"RT @agencialupa: São falsas as imagens de boletins de urna de países onde a votação já acabou, como Japão, Nova Zelândia e China. #Eleições…",nan
EDIMOSIP,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
panetonny,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"São Paulo, Brasil"
BiaRosenburg,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Rio de Janeiro, Brazil"
LianePinheiro_,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Itaobim MG
BiaMellocrf,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Nova Iguaçu 
KicaMilanezi,@IrmaosDeDireita @lobaoeletrico @lindberghfarias Que faxina! Glória a Deuxxxx! #FraudeNasUrnasEletronicas #Eleições2018,"Santa Catarina, Brasil"
JoseeMadeira,"RT @RevistaEpoca: Embora considere a democracia “uma delícia”, Daciolo sustenta que os conflitos políticos se resolvem no plano espiritual.…",nan
Leny76294665,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
le_andre12,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
MatheusBSS,"#Eleições2018 #GNEleicoes2018 
acabou a votação, vai sair os resultados / tem que esperar o Acre que só termina a v… https://t.co/2GllqdT1m5",Espírito Santo - Brasil
Serjaown,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"São Paulo, Brasil"
Kira_Dreams,"Eu desisto desse Brasil
Mais quatro anos tomando no cu
Acabou a democracia e entramos novamente na ditadura
#Eleições2018",RJ
gx7ctt,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
Vrgs_,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Florianópolis, Brasil"
Accuarya,"Cabo Daciolo teve mais votos que o Alckmin nessa una!

BERRO!
#17Neles 
#Eleições2018",Venezuela-Brasil
deborahcattani,"Ciro, Bolsonaro, Alckmin, Daciolo... Tudo rico. Tudo farinha do mesmo saco. #elesnão #Eleições2018 50/13","Porto, Portugal"
crfvittorfr,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,21
mooniqueeS,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Duque de Caxias, Rio de Janeiro"
christinalanes,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
tuelo111,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
PauloPolitica,"RT @marcelonico2: @xicograziano O PT acabou.... 🙏🙏

#Eleições2018 https://t.co/EVb4VTnAvj",Brasil
heimmdalB17,"RT @ppaly: PT sendo massacrado para o senado em vários estados. Chupa Lindbergh, Suplicy, Dilma e toda essa corja petralha. Acabou o Foro p…",Curitiba 
gouveasilvater2,"RT @marcelonico2: @xicograziano O PT acabou.... 🙏🙏

#Eleições2018 https://t.co/EVb4VTnAvj","São Paulo, Brasil"
majolonog,"RT @marcelonico2: @xicograziano O PT acabou.... 🙏🙏

#Eleições2018 https://t.co/EVb4VTnAvj",nan
AleMachadoReal,"#ViraViraClR0 e aí gente, como estamos? Minas, Rio e SP está apontando a virada! Oremos🙏 Como diz o Daciolo… https://t.co/QHkHwWdznn",Brasil
velocirappertor,Graças a DEUX,nan
doria_fabricio,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Palmas, Brasil"
iaragb,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",Patopolis
Moacir74021273,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…","Rio de Janeiro, Brasil"
LilianeSnts,Eu vou sentir saudades do Daciolo😟😔,Neverland- Minha casa- Brasil
saintcamz,Glória Deuxxx,Manaus
JvRodrigues3,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Vitória, Brasil"
sazanini,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
RafaCmps,RT @saintcamz: Glória Deuxxx https://t.co/FRLfnYeQb2,MANAUS-AMAZONAS2
GabrielLage10,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,BH
daysecoficial,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",são  paulo
tiagomonteiro_,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Manaus - AM
Gilvandrin,"Coé, cês tão ligado que vontando em crente acabou a festa da carne né? Prefeito crente, governador crente e sem car… https://t.co/FbVxWLZFup","Rio de Janeiro, Brasil"
KalinaLviaRamos,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Recife
MarciaP_RJ,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",nan
marcosropvh,Ja pénsou se o cabo daciolo ganha? GLÓRIA!!!  #Eleições2018,porto velho RO
veragimenez,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",Brasil Rio de Janeiro
rafaelpoa,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Porto Alegre
cafepinheiro,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,BELÉM.PARÁ
LpSacana,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
CaioAraujoC,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Rio de Janeiro, Brasil"
JoseNeto2110,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Brazil 
JuniorGomesCRVG,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…","Rio de Janeiro, Brasil"
Jsilva1988Silva,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
garotadoviolino,RT @fernastra: pode passar eleição mas daciolo ganhou meu coração https://t.co/wBBOeNx0FH,nan
falakirida,"RT @comentamandy: Não concordo com diversos posicionamentos do Daciolo, mas vejo muita verdade e bondade nele. Se os religiosos vivessem o…",doente psicopata sensual 
camillabshop,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
victordorsey25,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",nan
VemSabr,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
ivonetse,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",nan
victovargas,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",Brasilia/DF
Cirinha3,"RT @AleMachadoReal: #ViraViraClR0 e aí gente, como estamos? Minas, Rio e SP está apontando a virada! Oremos🙏 Como diz o Daciolo #GloriaaDeu…",nan
Uly20543202,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Boqueirão, Santos"
Bitieine,"Com as pesquisas dando tão diferentes dos resultados de boca de urna, é capaz de dar Cabo Daciolo X Eymael no terceiro turno #Eleições2018",nan
nellewons,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,SP
thig0t,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,No seus pensamentos
bomfs,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Ponta Grossa, Brasil"
leomanna,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Santos, Brasil"
MCostaz11,Jogou bem daciolo,São Vicente do Sul - RS
cjcastro45,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",SP
yuricl_,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
vivendoderap,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
OGustavoNR,"RT @annavirginia: Cena curiosa: @CaboDaciolo carrega nos braços a cadeirante Elia Maria, 69, na seção. “Vai votar, sim, varoa!” Depois, diz…","Porto Alegre, Brasil"
password020,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Las Vegas, NV"
mitsukiloli,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,ldn *✿｡.℘.!¡*
natanaan_sartor,"RT @agencialupa: São falsas as imagens de boletins de urna de países onde a votação já acabou, como Japão, Nova Zelândia e China. #Eleições…",nan
edjr012,"Já era, Perillão! Acabou!
@marconiperillo","Quirinópolis, Brasil"
MMoretGarcia,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Brasil
impiwter,"humildade e amor é tudo o que eu vejo quando olho pro Daciolo

a gente zoa mas sabe que esse cara daria a vida de v… https://t.co/nVCvr4OSSC","Meu quarto, provavelmente "
xixtoranger,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,ENTP-A • Aqua♒️ • #LDM
RMoura_INTER,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Canoas, Brasil"
well986,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Fortaleza, Brasil"
TatianeVargas19,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Arambaré, Brasil"
May18471942,RT @adreanu: o galardao do cabo daciolo no ceu é grande https://t.co/BvYUAgGkLi,"São Luís, Brasil"
Adelmoreira,"RT @Raul_Akira: Boletim de urna da minha seção. Zona Eleitoral: 347. Escola Zalina - SP.

#bolsonaro #boulos #ciro #amoedo #Daciolo #Marina…",nan
SamAureswald,RT @mr_hideyukii: Cara o daciolo é sem duvidas um exemplo de cristão e de pessoa tb https://t.co/nhGZDpdWBM,"cg, no meio do mato"
dsttrange,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,somewhere over the rainbow
marcusoares,Cês tão ligado que acabou música de funk de ralar raba né? #Eleições2018,"Belo Horizonte, Minas Gerais"
_simoesbia,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Ninho do Urubu
fvsantos,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
jaopedrocd,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Cuiabá, Brasil"
Pedrocfc_,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
KingBifovo,Cabo Daciolo vai evoluir alguns pensamentos e volta em 2022 totalmente preparado pra vencer no primeiro turno,Alfenas/MG 
ElaineDGod,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"São Paulo, Brasil"
AntonioHaiate,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
dinhoo12,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
Ganzenrose,Verdadeiro cristão. Já valeu Daciolo,venice bitch
solaaaret,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Uberlândia, Brasil"
badiangelo,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
lukastakahashi,RT @adreanu: o galardao do cabo daciolo no ceu é grande https://t.co/BvYUAgGkLi,"Santos, São Paulo"
gabriel___motta,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Rio Grande do Sul
talitacaraujo3,"RT @agencialupa: São falsas as imagens de boletins de urna de países onde a votação já acabou, como Japão, Nova Zelândia e China. #Eleições…","São Paulo, Brasil"
amandaramalhos,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"São Paulo, Brasil"
Bsouro,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Crato-CE
PatriciaZambon,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,São Paulo
alinecarrafa,"É isso aí, acabou a votação, parabéns pra mim, não briguei com ninguém, não discuti com ninguém, não ofendi ninguém… https://t.co/zHxry1VKcf",justin b follow
corinthiawz,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,11
witchimsally,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Brazil
SavnT8,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
acgfacgf,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Imperatriz, Maranhão"
Lasanha_SEP,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
mayarabaldins,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Londrina, Paraná"
luanafontanas,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Santa Catarina, Brasil"
joaopedroramos,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,São Paulo
ice_nunes,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Brasil
Lucaslu26009469,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Brasil
garridofleo,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,+55 zer071
glitteryshawol,"RT @BetinhoCasas: Candidato @CaboDaciolo ajuda cadeirante que guardava no primeiro andar, a subir as escadas do local de votação.
Após ele…",Brazil
mirandaeverton,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
annalidylima,RT @fernastra: pode passar eleição mas daciolo ganhou meu coração https://t.co/wBBOeNx0FH,"Angra dos Reis, Brasil"
shady69141414,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Governador Valadares, Brasil"
Biel_Santista_,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
Pejota09,gloria a deuxx,vr city
redator,Alvaro Dias e Cabo Daciolo na frente nas apurações oficiais. #ELEIÇÕES2018 https://t.co/9rI1JH4kLs,São Paulo
escuerzo,RT @redator: Alvaro Dias e Cabo Daciolo na frente nas apurações oficiais. #ELEIÇÕES2018 https://t.co/9rI1JH4kLs,"São Paulo, Brasil"
victorv9,"Acabou, parabéns aos envolvidos",São Paulo
proflucastorres,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,São Paulo
Gabibertoldx,"RT @agencialupa: São falsas as imagens de boletins de urna de países onde a votação já acabou, como Japão, Nova Zelândia e China. #Eleições…","Brusque, Brasil"
TainanFreitas_,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Mogi Guaçu
MourariaJessica,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Guaíra, Brasil"
lavignewinx,"RT @thaadinis: Boca de Urna: 

Dilma, Suplicy e Lindbergh, por enquanto, fora do Senado. 

Me segura que vai baixar o santo Daciolo aqui ma…",bts
leiteninhon,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Rio Grande do Sul, Brazil"
strangrish,"RT @victorv9: Acabou, parabéns aos envolvidos https://t.co/1ZJcUenTW1",🇧🇷
mdalessandrorj,Mimimi. PT acabou. https://t.co/O6OwVpN1T1,nan
